LIGASE/LIGASE INHIBITOR	55	2AST-D-B, 2AST-D-C, 2AXI-B-A, 3LNZ-B-A, 3LNZ-H-A, 3LNZ-N-A, 3LNZ-D-C, 3LNZ-P-C, 3LNZ-F-E, 3LNZ-H-E, 3LNZ-B-G, 3LNZ-F-G, 3LNZ-H-G, 3LNZ-D-I, 3LNZ-J-I, 3LNZ-L-I, 3LNZ-H-K, 3LNZ-L-K, 3LNZ-N-M, 3LNZ-P-O, 4I7C-B-A, 4I7C-D-C, 4I7B-B-A, 4I7B-D-C, 4I7D-B-A, 4I7D-D-C, 5VK0-B-A, 5VK0-J-A, 5VK0-N-A, 5VK0-D-C, 5VK0-J-C, 5VK0-F-E, 5VK0-L-E, 5VK0-X-E, 5VK0-H-G, 5VK0-R-G, 5VK0-B-I, 5VK0-D-I, 5VK0-J-I, 5VK0-F-K, 5VK0-L-K, 5VK0-B-M, 5VK0-N-M, 5VK0-P-M, 5VK0-L-O, 5VK0-P-O, 5VK0-F-Q, 5VK0-H-Q, 5VK0-R-Q, 5VK0-R-S, 5VK0-T-S, 5VK0-V-S, 5VK0-T-U, 5VK0-V-U, 5VK0-X-W
LIGASE/LIGASE inhibitor	3	5AXI-E-B, 6XOI-C-A, 6XOI-C-B
LIGASE/NUCLEAR PROTEIN	1	3SHB-B-A
LIGASE/PEPTIDE	17	2MPS-B-A, 3ZVY-C-A, 3ZVY-D-B, 4GAO-F-A, 4GAO-H-A, 4GAO-C-B, 4GAO-C-D, 4GAO-E-D, 4GAO-H-G, 4UE1-F-A, 4UE1-G-A, 4UE1-F-B, 4UE1-G-B, 4UE1-F-C, 4UE1-H-C, 4UE1-G-D, 4UE1-I-D
LIGASE/PROTEIN BINDING	7	3PFV-C-A, 3PFV-D-B, 3OJ4-C-A, 3OJ4-C-B, 3OJ4-F-D, 3OJ4-F-E, 6OP8-B-A
LIGASE/SIGNALING PROTEIN	11	3BUO-A-B, 3BUO-C-D, 3BUN-A-B, 3BUW-A-B, 3BUW-C-D, 3BUX-A-B, 3BUX-C-D, 4Z8M-C-A, 4Z8M-D-A, 4Z8M-C-B, 4Z8M-D-B
LIGASE/TRANSCRIPTION	2	3Q47-C-B, 3Q4A-C-B
LIGASE/TRANSFERASE	4	2Y1N-B-A, 2Y1N-D-C, 4A4C-B-A, 4A4B-B-A
LIGASE/TRANSFERASE/DNA	20	9N82-G-A, 9N82-G-B, 9N82-H-a, 9N82-H-b, 9N83-G-A, 9N83-G-B, 9N83-H-a, 9N83-H-b, 9CQ6-G-A, 9CQ6-G-B, 9CQ6-H-a, 9CQ6-H-b, 9CQC-G-A, 9CQC-G-B, 9CQC-H-a, 9CQC-H-b, 9N81-G-A, 9N81-G-B, 9N81-H-a, 9N81-H-b
LIGASE/Transferase	1	7LEW-B-A
LIGASE/VIRAL PROTEIN	3	3DCG-F-A, 3DCG-F-B, 3DCG-E-D
LIGHT HARVESTING COMPLEX	10	1LGH-B-A, 1LGH-E-A, 1LGH-B-D, 1LGH-E-D, 1LGH-K-D, 1LGH-H-G, 1LGH-K-G, 1LGH-E-J, 1LGH-H-J, 1LGH-K-J
LIGHT-HARVESTING PROTEIN	7	1KZU-B-A, 1KZU-E-A, 1KZU-B-D, 1KZU-E-D, 1KZU-H-D, 1KZU-E-G, 1KZU-H-G
LIPID BINDING PROTEIN	30	3KYT-C-A, 3T5I-R-B, 3T5I-R-A, 3T5I-Q-D, 5L7K-B-A, 5H2C-B-A, 5F2U-C-A, 5F2U-D-B, 6KLR-B-A, 6RGO-C-A, 6RGO-D-A, 6RGO-C-B, 6RGO-D-B, 6DZ6-B-A, 6NF3-A-B, 7MU2-B-A, 7MU2-B-C, 7MU2-D-C, 7WEG-D-A, 7WEG-C-B, 7KHT-B-A, 8CN6-G-A, 8CN6-J-B, 8CN6-G-C, 8CN6-H-C, 8CN6-H-D, 8CN6-J-E, 8CN6-G-F, 8CN6-H-F, 9CY8-B-A
LIPID BINDING PROTEIN/HORMONE/IMMUNE SYSTEM	4	8HA0-P-R, 8HAO-H-I, 8HAO-P-R, 8HAF-P-R
LIPID TRANSPORT	8	2RKL-D-B, 2RKL-D-C, 2RKL-E-C, 2RKL-D-F, 2RKL-E-F, 7X14-B-A, 9HDH-C-A, 9HDK-C-A
LIPID TRANSPORT, HYDROLASE	4	7KFA-D-A, 7KFA-D-B, 7KEV-C-A, 7KEV-C-B
LYASE	305	1MT1-A-B, 1MT1-C-B, 1MT1-E-B, 1MT1-G-B, 1MT1-A-D, 1MT1-C-D, 1MT1-E-D, 1MT1-A-F, 1MT1-C-F, 1MT1-E-F, 1MT1-G-H, 1MT1-I-H, 1MT1-K-H, 1MT1-A-J, 1MT1-G-J, 1MT1-I-J, 1MT1-K-J, 1MT1-G-L, 1MT1-I-L, 1MT1-K-L, 1N13-A-B, 1N13-C-B, 1N13-E-B, 1N13-G-B, 1N13-A-D, 1N13-C-D, 1N13-E-D, 1N13-A-F, 1N13-C-F, 1N13-E-F, 1N13-G-H, 1N13-I-H, 1N13-K-H, 1N13-A-J, 1N13-G-J, 1N13-I-J, 1N13-K-J, 1N13-G-L, 1N13-I-L, 1N13-K-L, 1UHD-B-A, 1UHE-B-A, 1PYU-A-B, 1PYU-C-B, 1PYU-A-D, 1PYU-C-D, 1VC3-A-B, 2PC4-H-D, 2QQC-A-B, 2QQC-C-B, 2QQC-G-B, 2QQC-A-D, 2QQC-C-D, 2QQC-A-E, 2QQC-C-E, 2QQC-A-F, 2QQC-C-F, 2QQC-G-H, 2QQC-I-H, 2QQC-K-H, 2QQC-A-J, 2QQC-G-J, 2QQC-I-J, 2QQC-K-J, 2QQC-G-L, 2QQC-I-L, 2QQC-K-L, 2Z8P-B-A, 2FYM-B-A, 2FYM-B-C, 2FYM-E-D, 2FYM-E-F, 2EEO-A-B, 2OT0-E-A, 2OT0-F-B, 2OT0-G-C, 2OT0-H-D, 2QQD-A-B, 2QQD-A-C, 2QQD-A-D, 2QQD-A-E, 2QQD-A-G, 2EPH-H-D, 3RRJ-B-A, 3RTA-B-A, 3RTC-B-A, 3RSS-B-A, 3RSF-B-A, 3RU3-B-A, 3RS9-B-A, 3RU2-B-A, 3RTG-B-A, 3RSG-B-A, 3RTD-B-A, 3RSQ-B-A, 3RRF-B-A, 3RTB-B-A, 3PLX-A-B, 3RRB-B-A, 3RTE-B-A, 3TM7-A-B, 3TM7-C-B, 3TM7-A-D, 3TM7-C-D, 3RS8-B-A, 3RT9-B-A, 3RRE-B-A, 3RT7-B-A, 4PKF-C-A, 4D7Z-A-B, 4UD7-F-A, 4UD7-G-A, 4UD7-F-B, 4UD7-G-B, 4UD7-H-C, 4UD7-I-D, 4CRY-A-B, 4CRY-A-G, 4PKC-C-A, 5LS7-A-B, 5LS7-A-D, 5BWD-C-A, 5UW7-C-A, 5UW7-D-B, 5UW6-E-A, 5UW6-F-B, 5UW6-G-C, 5UW6-H-D, 5E50-C-A, 5E50-D-A, 5E50-C-B, 5E50-D-B, 5OHG-C-A, 5OHG-C-B, 5OHG-J-B, 5OHG-J-H, 5OHG-J-I, 5BWE-C-A, 5BWE-G-D, 5FQ0-H-B, 5FQ0-H-C, 5FQ0-H-D, 5UW5-E-A, 5UW5-F-B, 5UW5-G-C, 5UW5-H-D, 5UZW-E-A, 5UZW-F-B, 5UZW-G-C, 5UZW-H-D, 5UW3-E-A, 5UW3-F-B, 5UW3-G-C, 5UW3-H-D, 5A29-B-A, 6L07-I-A, 6L07-J-A, 6L07-I-B, 6L07-J-B, 6L07-I-C, 6L07-K-C, 6L07-P-C, 6L07-N-D, 6L07-L-E, 6L07-O-F, 6L07-M-G, 6L07-P-H, 6RXH-A-B, 6RXH-D-B, 6RXH-A-E, 6RXH-D-E, 6P1Y-A-B, 6OZ8-A-B, 6OZ8-C-B, 6OZ8-A-D, 6OZ8-C-D, 6OZ8-I-J, 6OZ8-K-J, 6OZ8-E-F, 6OZ8-G-F, 6OZ8-I-L, 6OZ8-K-L, 6OZ8-E-H, 6OZ8-G-H, 6QP2-C-A, 6QP2-C-B, 6L06-E-A, 6L06-F-B, 6L06-G-B, 6L06-F-C, 6L06-G-C, 6L06-H-D, 6P02-A-B, 6P02-C-B, 6P02-G-B, 6P02-I-B, 6P02-A-D, 6P02-C-D, 6P02-E-D, 6P02-C-F, 6P02-E-F, 6P02-G-F, 6P02-A-H, 6P02-E-H, 6P02-G-H, 6P02-G-J, 6P02-I-J, 6P02-K-J, 6P02-O-J, 6P02-A-L, 6P02-G-L, 6P02-I-L, 6P02-K-L, 6P02-M-L, 6P02-K-N, 6P02-M-N, 6P02-O-N, 6P02-I-P, 6P02-M-P, 6P02-O-P, 6P02-Q-R, 6P02-S-R, 6P02-W-R, 6P02-Q-T, 6P02-S-T, 6P02-U-T, 6P02-S-V, 6P02-U-V, 6P02-W-V, 6P02-Q-X, 6P02-U-X, 6P02-W-X, 6OYY-A-B, 6OYY-C-B, 6OYY-A-D, 6OYY-C-D, 6OYY-I-J, 6OYY-K-J, 6OYY-E-F, 6OYY-G-F, 6OYY-I-L, 6OYY-K-L, 6OYY-E-H, 6OYY-G-H, 7SMK-C-A, 7SMK-C-B, 7OYM-B-A, 7CNX-B-A, 7CNX-F-A, 7CNX-D-C, 7CNX-F-C, 7CNX-F-E, 7CNX-H-G, 7CNZ-B-A, 7CNZ-F-A, 7CNZ-D-C, 7CNZ-F-C, 7CNZ-F-E, 7CNZ-H-G, 7CNW-B-A, 7CNW-D-C, 7OYR-B-A, 7AE7-b-A, 7AE7-b-B, 7SNV-C-A, 7SNV-C-B, 7CNY-B-A, 7CNY-D-C, 7OYQ-C-A, 8JSU-A-B, 8JSU-C-D, 8HN9-C-A, 8HN9-C-B, 9JF5-E-A, 9JF5-F-A, 9JF5-H-A, 9JF5-E-B, 9JF5-F-B, 9JF5-F-C, 9JF5-G-C, 9JF5-H-C, 9JF5-G-D, 9JF5-H-D, 9JER-E-A, 9JER-F-A, 9JER-H-A, 9JER-E-B, 9JER-F-B, 9JER-F-C, 9JER-G-C, 9JER-H-C, 9JER-G-D, 9JER-H-D, 9JFN-E-A, 9JFN-F-A, 9JFN-H-A, 9JFN-E-B, 9JFN-F-B, 9JFN-F-C, 9JFN-G-C, 9JFN-H-C, 9JFN-G-D, 9JFN-H-D, 9BCQ-C-A, 9BCQ-C-B
LYASE/TRANSFERASE	1	2Q8Y-B-A
Ligase, chaperone	45	4S0R-O-A, 4S0R-P-A, 4S0R-Q-A, 4S0R-W-B, 4S0R-Y-B, 4S0R-Z-B, 4S0R-O-C, 4S0R-P-C, 4S0R-Q-C, 4S0R-R-C, 4S0R-W-D, 4S0R-X-D, 4S0R-Y-D, 4S0R-R-E, 4S0R-W-E, 4S0R-X-E, 4S0R-O-F, 4S0R-R-F, 4S0R-X-F, 4S0R-P-G, 4S0R-S-G, 4S0R-T-G, 4S0R-Y-H, 4S0R-Z-H, 4S0R-2-H, 4S0R-P-I, 4S0R-Q-I, 4S0R-S-I, 4S0R-U-J, 4S0R-V-J, 4S0R-1-J, 4S0R-2-J, 4S0R-U-K, 4S0R-V-K, 4S0R-1-K, 4S0R-S-L, 4S0R-T-L, 4S0R-1-L, 4S0R-S-M, 4S0R-T-M, 4S0R-U-M, 4S0R-1-M, 4S0R-V-N, 4S0R-Z-N, 4S0R-2-N
Ligase,Protein Binding	3	5D2M-G-A, 5D2M-G-B, 5D2M-G-E
Ligase/APOPTOSIS	10	4DPG-I-A, 4DPG-I-B, 4DPG-K-C, 4DPG-K-D, 4DPG-L-E, 4DPG-K-F, 4DPG-L-F, 4DPG-J-G, 4DPG-I-H, 4DPG-J-H
Ligase/Peptide	1	5KWN-U-A
Ligase/ligase inhibitor	1	4GPL-A-B
Ligase/protein binding	8	3TDI-C-B, 3TDI-D-B, 3TDI-C-A, 3TDI-D-A, 3TDU-F-A, 3TDU-E-B, 4LCD-C-A, 4LCD-D-B
Ligase/signaling Protein	2	3OB2-A-B, 3OB1-A-B
Lyase/Lyase Inhibitor	8	4TR9-E-A, 4TR9-H-A, 4TR9-G-B, 4TR9-I-B, 4TR9-G-C, 4TR9-J-C, 4TR9-E-D, 4TR9-K-D
Lyase/Protein binding	6	3H8A-E-A, 3H8A-E-B, 3H8A-F-B, 3H8A-F-C, 3H8A-E-D, 3H8A-F-D
Lyase/protein binding	4	3LGE-E-A, 3LGE-F-B, 3LGE-G-C, 3LGE-H-D
MAJOR HISTOCOMPATIBILITY COMPLEX	12	1MHE-P-A, 1MHE-Q-A, 1MHE-P-C, 1MHE-Q-C, 1LD9-C-A, 1LD9-F-D, 2CKB-P-A, 2CKB-P-B, 2CKB-P-H, 2CKB-Q-C, 2CKB-Q-D, 2CKB-Q-I
